Total Power,Abs LFP,Abs HFP,nLFP,nHFP,LF/HF,RMSSD,SDNN,label
1541.0696396323692,399.6308079321005,1030.815254734218,0.25932040814679513,0.6688959591599797,0.3876842199382663,932.0410724127352,58.215907670285056,k_pre
1908.0630266080495,441.91731003861776,1290.2760230252404,0.2316051953609788,0.6762229575398016,0.3424982733558655,951.6169409074985,39.7517497199947,k_pre
2104.4931131142057,494.57397626513205,1338.0314732486647,0.2350085981195096,0.6357975062549197,0.3696280589456797,959.3592663966497,28.85316266040143,k_pre
1606.1669343895576,386.0742457301748,1127.1150036260606,0.2403699375600126,0.7017421287248911,0.342533143901136,939.5793918595143,65.43371329544242,k_pre
1891.535035195939,450.42353990912426,1258.8826591450895,0.23812593027782122,0.6655349415797024,0.3577962859660074,952.2736279352147,37.131959023602796,k_pre
2100.3238070698576,512.7858065124789,1402.2343728677686,0.24414607156591803,0.6676277096644506,0.3656919388331346,941.9999062944642,32.98862201157225,k_pre
1812.9147999846773,435.78950731703844,1202.3662574597834,0.24038057790731351,0.6632227049334838,0.3624432277713138,923.6401554993787,40.23482700304004,k_pre
1782.0596377055026,420.2651730992542,1221.903086840519,0.23583114964680316,0.6856690208268141,0.34394313069945337,907.6095778108709,39.67829805642154,k_pre
1555.1305729253204,309.4764808127418,1076.884467984099,0.1990035346232006,0.6924720578018065,0.2873813208505775,898.3674874714516,42.800552074770636,k_pre
2074.7776375526323,535.9433515118857,1346.5633941771032,0.2583136341030136,0.6490157642943768,0.39800825852644345,937.5668061456475,27.44214771002031,k_pre
2091.198046071731,502.8344332913042,1416.7553926787268,0.24045280371023084,0.6774850403767689,0.35491972424440266,921.6401762708487,27.485802386475942,k_pre
2004.713971305995,525.9657722860071,1263.6181003647202,0.2623644967882178,0.6303233870024465,0.4162379219909851,921.082542763315,26.22087488022107,k_pre
2470.461248651441,580.768032334022,1680.3521422750136,0.23508485820251088,0.6801774944627337,0.3456228118635451,936.7621735999708,35.1126510781952,k_pre
2146.1725198063077,437.59183066916813,1545.2325581276004,0.20389406099965385,0.7199945688742011,0.2831883319876523,923.3498320075194,50.01940616157047,k_pre
2489.709517733739,543.582367624533,1708.9565815907192,0.21833164220673001,0.6864080204610773,0.3180785126317015,933.5312873274942,37.58416038965823,k_pre
2523.5975565903354,461.38209307119996,1828.2121446838494,0.18282712783038954,0.7244467882406614,0.2523679182488891,924.3844515517558,43.14819897070995,k_pre
2374.6320824671034,523.6321293777415,1614.4518585508577,0.22051084597228152,0.6798745247615525,0.3243405039328686,922.1850866621247,39.69869443468838,k_pre
1767.7392430157693,380.04203000468306,1345.508979515899,0.21498760719727533,0.7611467499134409,0.2824522435676486,810.6997713963952,93.51558681942797,k_pre
2556.6723278835143,546.5767241656889,1799.9041507661448,0.21378442524864366,0.7040026721985747,0.3036699059408435,897.0563171373096,29.665049319642687,k_pre
1656.8453652699368,292.5841293700451,1315.4993184859811,0.17659109021461195,0.7939783313886128,0.22241298437674795,847.5824722841357,96.04366243092183,k_pre
1731.2268245580613,378.0085103873154,1262.861098380647,0.2183471888403829,0.7294602188843878,0.29932706841000295,854.652425487611,74.4254300793665,k_pre
2386.440846597807,506.945648298682,1646.1884927483952,0.2124274938645143,0.6898090497802444,0.30795115537000894,927.3429779062524,40.438703447238744,k_pre
